studentID,gender,age,course,feederSchoolType,civilStatus,familyMonthlyIncome,religion,barangay
21-00342,Male,35,BSN,Public,Single,26043,Iglesia Ni Cristo,Sagad
21-00343,Female,35,BSN,Public,Single,131816,World Mission Society Church of God,Santolan
21-00344,Male,22,BSED-MATH,Private,Single,94152,Born - Again Christian,Bagong Ilog
21-00345,Female,17,BSHM,Private,Single Parent,91021,Born - Again Christian,Palatiw
21-00346,Female,19,BSED-ENG,Private,Living with Partner,131944,Aglipay,Santa Rosa
21-00347,Male,20,BEED,Private,Married,38586,World Mission Society Church of God,Taytay
21-00348,Male,17,BSED-MATH,Public,Single Parent,85971,Born - Again Christian,Ugong
21-00349,Female,16,BSED-ENG,Public,Single,65353,LDS Mormon,Cavite
21-00350,Male,32,BSIT,Public,Separated,70605,The Church of Jesus Christ of Latter-Day Saints,Pateros
21-00351,Female,18,BSED-MATH,Public,Living with Partner,80630,The Church of Jesus Christ of Latter-Day Saints,Santo Tomas
21-00352,Male,24,BEED,Public,Widower,104817,World Mission Society Church of God,Dela Paz
21-00353,Male,18,BSN,Private,Separated,34917,World Mission Society Church of God,Palatiw
21-00354,Female,18,ABPSYCH,Private,Married,70512,Methodist,Palatiw
21-00355,Male,28,BSHM,Private,Married,39488,Seventh-Day Adventist,Malinao
21-00356,Female,34,BSN,Public,Living with Partner,107601,Methodist,Taytay
21-00357,Female,29,BSIT,Public,Single,46529,Iglesia Ni Cristo,San Miguel
21-00358,Female,27,BSN,Public,Widower,34693,Born - Again Christian,Malinao
21-00359,Female,24,BEED,Private,Married,65562,Born - Again Christian,Antipolo
21-00360,Male,19,BSA,Private,Living with Partner,14969,Seventh-Day Adventist,Kapasigan
21-00361,Male,26,BSN,Private,Married,41679,Atheist,Dela Paz
21-00362,Female,29,BSED-FIL,Private,Separated,27795,Born - Again Christian,Santo Tomas
21-00363,Male,30,BSHM,Public,Separated,31606,Atheist,Bagong Ilog
21-00364,Male,26,BSBA,Public,Single Parent,67553,Jehovah's Witness,Santolan
21-00365,Male,30,BSECE,Public,Married,76061,Atheist,Pinagbuhatan
21-00366,Female,25,BSIT,Public,Separated,85166,Born - Again Christian,Manggahan
21-00367,Male,31,BSHM,Private,Single,50637,Born - Again Christian,Santa Rosa
21-00368,Female,16,BSHM,Public,Widower,108745,Methodist,Taytay
21-00369,Female,18,BEED,Private,Living with Partner,86320,LDS Mormon,Taytay
21-00370,Male,19,BSA,Private,Single Parent,27578,Iglesia Ni Cristo,Bagong Ilog
21-00371,Male,28,BSED-FIL,Public,Separated,44360,Islam,Santolan
21-00372,Male,34,BSHM,Public,Married,105000,Aglipay,Mandaluyong City
21-00373,Female,20,BEED,Public,Married,26474,Jehovah's Witness,Santa Rosa
21-00374,Male,31,BSA,Private,Widower,127071,LDS Mormon,Pinagbuhatan
21-00375,Female,32,BSECE,Public,Single Parent,84282,Atheist,Pineda
21-00376,Male,18,BEED,Public,Single,41036,Roman Catholic,Bagong Katipunan
21-00377,Male,29,BSIT,Public,Separated,126118,Protestant/Pentecostal,San Joaquin
21-00378,Female,29,BSN,Public,Separated,47552,Islam,Ugong
21-00379,Male,18,ABPSYCH,Private,Single Parent,117052,Undetermined,Binangonan
21-00380,Female,23,BSED-ENG,Private,Separated,82048,Islam,Palatiw
21-00381,Male,27,BSECE,Private,Separated,91744,Islam,Mandaluyong City
21-00382,Male,34,BEED,Public,Widower,40682,Seventh-Day Adventist,Dela Paz
21-00383,Female,35,BSIT,Private,Single Parent,64833,Born - Again Christian,Catanduanes
21-00384,Male,17,BSED-MATH,Public,Separated,126912,Agnostic,Kapitolyo
21-00385,Female,23,BSED-MATH,Public,Living with Partner,91687,Islam,Kapitolyo
21-00386,Male,25,BEED,Public,Separated,65427,Iglesia Ni Cristo,Teresa
21-00387,Female,27,BSCS,Public,Living with Partner,32398,The Church of Jesus Christ of Latter-Day Saints,Kalawaan
21-00388,Male,30,ABPSYCH,Public,Married,21931,Atheist,Mandaluyong City
21-00389,Female,34,BSED-ENG,Private,Single,8268,Aglipay,Kapasigan
21-00390,Male,23,BSECE,Private,Widower,54334,Born - Again Christian,Pineda
21-00391,Female,32,BSBA,Public,Married,93272,LDS Mormon,Pineda
21-00392,Female,32,BSECE,Public,Single Parent,48702,Jehovah's Witness,Santa Cruz
21-00393,Female,19,ABPSYCH,Public,Separated,19508,Agnostic,Caniogan
21-00394,Male,26,BSECE,Public,Single,48302,LDS Mormon,Teresa
21-00395,Female,26,BSN,Public,Single Parent,110789,LDS Mormon,Santa Cruz
21-00396,Female,35,BSN,Public,Widower,41895,Protestant/Pentecostal,Mandaluyong City
21-00397,Male,24,BEED,Public,Single Parent,91082,The Church of Jesus Christ of Latter-Day Saints,Cainta
21-00398,Female,21,BSIT,Private,Living with Partner,67885,LDS Mormon,Bulacan
21-00399,Male,22,BSCS,Private,Widower,85036,Seventh-Day Adventist,Santolan
21-00400,Female,35,BSA,Public,Living with Partner,102942,Born - Again Christian,Santolan
21-00401,Male,31,BSED-ENG,Private,Living with Partner,139619,Members Church of God International,"Montalban, Rizal"
21-00402,Female,30,BSN,Private,Widower,128095,World Mission Society Church of God,Ugong
21-00403,Male,22,BSN,Public,Separated,64214,LDS Mormon,Sagad
21-00404,Male,16,BSECE,Public,Married,61453,Baptist,Rosario
21-00405,Male,27,ABPSYCH,Private,Separated,98136,Atheist,Rosario
21-00406,Female,34,BSIT,Public,Living with Partner,73217,The Church of Jesus Christ of Latter-Day Saints,San Nicolas
21-00407,Male,32,BSA,Public,Single,122341,Born - Again Christian,Bagong Ilog
21-00408,Female,18,BSED-FIL,Private,Widower,107834,Seventh-Day Adventist,Binangonan
21-00409,Female,19,BEED,Public,Single Parent,76910,Undetermined,Maybunga
21-00410,Male,21,BEED,Public,Living with Partner,22206,LDS Mormon,Malinao
21-00411,Male,35,BEED,Public,Single Parent,23438,Aglipay,Oranbo
21-00412,Male,31,ABPSYCH,Public,Separated,54350,Islam,Kapasigan
21-00413,Male,29,BSECE,Private,Separated,61325,LDS Mormon,Palatiw
21-00414,Male,17,BEED,Private,Separated,126256,Iglesia Ni Cristo,Bagong Katipunan
21-00415,Female,25,BSED-FIL,Private,Single,44264,Seventh-Day Adventist,Pineda
21-00416,Female,30,BEED,Public,Single Parent,84187,Aglipay,Santolan
21-00417,Female,35,BSCS,Public,Single Parent,32342,Iglesia Ni Cristo,Oranbo
21-00418,Female,34,BSECE,Private,Living with Partner,121622,Roman Catholic,Marikina City
21-00419,Male,34,BSBA,Public,Married,46527,Baptist,Ugong
21-00420,Female,32,BSED-ENG,Private,Living with Partner,19137,Atheist,Ugong
21-00421,Female,16,BSBA,Private,Married,117113,The Church of Jesus Christ of Latter-Day Saints,San Nicolas
21-00422,Male,27,BSIT,Private,Single,41675,The Church of Jesus Christ of Latter-Day Saints,Taytay
21-00423,Male,27,BSN,Public,Single,46799,Protestant/Pentecostal,Antipolo
21-00424,Male,31,BSECE,Private,Married,92028,Baptist,San Nicolas
21-00425,Male,30,BSBA,Public,Widower,97205,Iglesia Ni Cristo,Taytay
21-00426,Male,32,BEED,Private,Single,102292,No Religion,Binangonan
21-00427,Female,35,BSED-ENG,Private,Widower,67529,Aglipay,Manggahan
21-00428,Male,35,BSIT,Private,Single Parent,131223,Atheist,Taguig City
21-00429,Female,20,ABPSYCH,Public,Widower,68980,Members Church of God International,Binangonan
21-00430,Female,30,BSHM,Private,Living with Partner,92318,Islam,San Antonio
21-00431,Male,16,BSA,Private,Single,93062,Iglesia Ni Cristo,Malinao
21-00432,Male,20,BSED-ENG,Public,Single,98995,The Church of Jesus Christ of Latter-Day Saints,Cainta
21-00433,Female,16,BSIT,Private,Married,86379,Undetermined,Malinao
21-00434,Female,28,BSED-MATH,Public,Single Parent,23938,Seventh-Day Adventist,Bulacan
21-00435,Female,25,ABPSYCH,Private,Separated,10789,Methodist,Sagad
21-00436,Male,34,BSED-ENG,Private,Living with Partner,47683,Agnostic,Dela Paz
21-00437,Female,33,BSIT,Public,Married,62986,Methodist,San Miguel
21-00438,Female,20,BSA,Private,Living with Partner,78634,Atheist,Santa Rosa
21-00439,Male,26,BSA,Public,Living with Partner,35141,Baptist,Kapitolyo
21-00440,Male,30,BSED-FIL,Public,Single Parent,55160,World Mission Society Church of God,Taguig City
21-00441,Female,16,BSED-FIL,Private,Separated,24578,World Mission Society Church of God,Santa Cruz
21-00442,Male,18,BSN,Private,Single,76529,Members Church of God International,Santo Tomas
21-00443,Female,24,BSECE,Private,Widower,103029,Jehovah's Witness,Teresa
21-00444,Female,34,BSED-FIL,Public,Single Parent,98784,Aglipay,Teresa
21-00445,Female,34,ABPSYCH,Public,Widower,122706,Iglesia Ni Cristo,Marikina City
21-00446,Male,33,BSED-MATH,Private,Separated,45222,Aglipay,Pateros
21-00447,Female,24,BSED-FIL,Private,Single,103373,Iglesia Ni Cristo,Kapasigan
21-00448,Female,33,ABPSYCH,Public,Single,30358,World Mission Society Church of God,Rosario
21-00449,Male,19,BSED-ENG,Private,Separated,85505,Seventh-Day Adventist,Catanduanes
21-00450,Male,27,BSED-MATH,Private,Widower,35186,World Mission Society Church of God,Oranbo
21-00451,Male,21,BSCS,Private,Widower,59555,Atheist,Manggahan
21-00452,Male,20,BSN,Public,Married,44414,LDS Mormon,Bambang
21-00453,Female,23,BSED-FIL,Public,Separated,64675,Protestant/Pentecostal,Pineda
21-00454,Female,28,BSIT,Private,Separated,130408,Iglesia Ni Cristo,Binangonan
21-00455,Female,33,BSHM,Public,Separated,81190,No Religion,Bagong Katipunan
21-00456,Male,16,BSIT,Public,Married,88105,Protestant/Pentecostal,Bulacan
21-00457,Female,20,BSBA,Private,Single Parent,70099,Undetermined,Dela Paz
21-00458,Female,16,BEED,Private,Living with Partner,96302,Seventh-Day Adventist,Dela Paz
21-00459,Male,29,BSN,Public,Married,127831,Roman Catholic,Manggahan
21-00460,Female,33,BSIT,Public,Married,88068,Methodist,San Antonio
21-00461,Male,20,BSIT,Public,Married,118300,Methodist,Santa Cruz
21-00462,Female,35,BSED-ENG,Private,Separated,111939,Islam,Caniogan
21-00463,Male,31,ABPSYCH,Private,Widower,29491,Protestant/Pentecostal,San Antonio
21-00464,Male,19,BSA,Public,Married,34982,Methodist,Dela Paz
21-00465,Female,20,BSED-ENG,Public,Living with Partner,99503,World Mission Society Church of God,Dela Paz
21-00466,Female,26,ABPSYCH,Public,Married,128923,Aglipay,Santa Rosa
21-00467,Female,33,BSA,Private,Living with Partner,24189,No Religion,Bagong Katipunan
21-00468,Male,34,BSN,Private,Living with Partner,90299,Members Church of God International,Ugong
21-00469,Female,22,BSECE,Private,Single,95211,Aglipay,Cavite
21-00470,Female,29,BSIT,Public,Single,84773,Undetermined,Rosario
21-00471,Male,33,BSED-MATH,Public,Living with Partner,34865,Protestant/Pentecostal,Taytay
21-00472,Female,33,BSED-MATH,Public,Living with Partner,10434,Jehovah's Witness,Teresa
21-00473,Male,25,BSBA,Private,Separated,19070,No Religion,Pateros
21-00474,Female,23,BSCS,Private,Single,46749,Seventh-Day Adventist,Bulacan
21-00475,Male,25,BSED-FIL,Private,Married,73378,Islam,Palatiw
21-00476,Male,20,ABPSYCH,Private,Separated,37798,Islam,San Miguel
21-00477,Female,22,BSED-ENG,Public,Living with Partner,135868,Iglesia Ni Cristo,Santa Rosa
21-00478,Male,26,BSED-ENG,Public,Living with Partner,135166,No Religion,Marikina City
21-00479,Female,19,ABPSYCH,Public,Widower,30618,Undetermined,Quezon City
21-00480,Female,30,BSIT,Public,Single Parent,33471,Agnostic,Dela Paz
21-00481,Male,18,BSED-MATH,Public,Single,122876,Seventh-Day Adventist,Santo Tomas
21-00482,Male,31,BEED,Public,Separated,126404,Members Church of God International,Rosario
21-00483,Male,25,BSECE,Public,Single,12056,Islam,San Jose
21-00484,Male,26,BSED-FIL,Private,Separated,133718,No Religion,Palatiw
21-00485,Male,33,BSED-MATH,Public,Single Parent,136746,World Mission Society Church of God,Palatiw
21-00486,Male,33,BSED-MATH,Private,Single,138060,Members Church of God International,Malinao
21-00487,Male,26,BSN,Private,Married,8413,LDS Mormon,Oranbo
21-00488,Male,21,BSED-MATH,Public,Single Parent,27569,World Mission Society Church of God,Palatiw
21-00489,Male,24,BSCS,Private,Widower,125662,No Religion,Santa Cruz
21-00490,Female,32,BSCS,Private,Separated,97631,No Religion,Mandaluyong City
21-00491,Male,24,BSED-FIL,Public,Living with Partner,100574,Protestant/Pentecostal,Santolan
21-00492,Male,22,BSA,Private,Single,115809,No Religion,Santolan
21-00493,Female,31,BSIT,Private,Living with Partner,118894,Undetermined,Sumilang
21-00494,Female,30,BSECE,Public,Separated,83031,World Mission Society Church of God,Palatiw
21-00495,Male,35,BSHM,Public,Separated,50365,Methodist,San Joaquin
21-00496,Male,16,BSED-MATH,Public,Separated,53529,The Church of Jesus Christ of Latter-Day Saints,San Nicolas
21-00497,Male,19,BSED-MATH,Public,Married,71043,Members Church of God International,Bagong Katipunan
21-00498,Female,29,BSN,Private,Widower,70283,Agnostic,Buting
21-00499,Male,33,BSIT,Private,Single Parent,94166,Methodist,Marikina City
21-00500,Female,17,BSBA,Public,Living with Partner,108626,Roman Catholic,Santa Lucia
21-00501,Female,20,BSED-FIL,Public,Single,22593,Atheist,Rosario
21-00502,Female,20,BSCS,Private,Widower,107090,Undetermined,San Nicolas
21-00503,Male,28,BSBA,Private,Single,48601,Agnostic,Kalawaan
21-00504,Male,28,BSCS,Private,Widower,131726,No Religion,Teresa
21-00505,Male,28,BSCS,Public,Single Parent,26621,Atheist,Santa Lucia
21-00506,Female,28,ABPSYCH,Public,Married,93748,Aglipay,San Nicolas
21-00507,Male,19,BSHM,Private,Widower,71380,Seventh-Day Adventist,Santolan
21-00508,Female,30,BSECE,Public,Separated,138941,Atheist,Pineda
21-00509,Female,32,BSN,Private,Separated,51636,Islam,Ugong
21-00510,Female,35,BSED-ENG,Public,Single,111704,Agnostic,Bulacan
21-00511,Female,31,BSA,Private,Widower,128375,No Religion,Santa Rosa
21-00512,Female,24,BSED-MATH,Private,Single,84414,Protestant/Pentecostal,Manggahan
21-00513,Female,20,ABPSYCH,Public,Single Parent,119497,Members Church of God International,Pateros
21-00514,Male,30,BSED-MATH,Public,Living with Partner,121017,Iglesia Ni Cristo,Sumilang
21-00515,Male,18,BSCS,Private,Separated,28886,Undetermined,Rosario
21-00516,Male,35,BSBA,Private,Living with Partner,108403,Protestant/Pentecostal,Santa Rosa
21-00517,Male,17,BSIT,Public,Widower,130891,Seventh-Day Adventist,Bagong Ilog
21-00518,Female,18,BEED,Public,Single Parent,122131,Iglesia Ni Cristo,Santa Lucia
21-00519,Female,29,BSED-FIL,Public,Single,118896,No Religion,San Nicolas
21-00520,Female,35,BSCS,Public,Widower,16070,The Church of Jesus Christ of Latter-Day Saints,Santolan
21-00521,Male,35,BSECE,Private,Single,137330,Baptist,Rosario
21-00522,Male,22,BSCS,Public,Married,94235,The Church of Jesus Christ of Latter-Day Saints,Quezon City
21-00523,Male,27,ABPSYCH,Public,Married,116383,The Church of Jesus Christ of Latter-Day Saints,Teresa
21-00524,Female,27,BSA,Public,Separated,84605,Islam,Ugong
21-00525,Female,16,BSECE,Public,Separated,65777,Aglipay,Santa Lucia
21-00526,Male,18,BEED,Private,Married,29954,Agnostic,Taguig City
21-00527,Male,33,BSED-FIL,Public,Married,75365,No Religion,Cainta
21-00528,Female,32,BSED-FIL,Private,Widower,125297,Roman Catholic,Binangonan
21-00529,Male,33,BSHM,Private,Single,56817,Methodist,Sumilang
21-00530,Female,26,ABPSYCH,Private,Single Parent,116710,Protestant/Pentecostal,Taguig City
21-00531,Male,22,BSED-MATH,Private,Living with Partner,39416,Undetermined,Catanduanes
21-00532,Female,24,BEED,Public,Separated,51979,The Church of Jesus Christ of Latter-Day Saints,Santa Cruz
21-00533,Female,31,BSBA,Private,Single Parent,112154,LDS Mormon,Santolan
21-00534,Male,24,BSBA,Public,Married,10238,No Religion,Bulacan
21-00535,Male,29,BSBA,Public,Single,36673,Aglipay,San Miguel
21-00536,Female,18,BSHM,Private,Widower,17165,Methodist,Quezon City
21-00537,Male,23,BSN,Public,Single Parent,136823,Methodist,San Miguel
21-00538,Female,31,BSED-MATH,Public,Single,93818,Roman Catholic,Kapasigan
21-00539,Female,20,BSA,Private,Single Parent,25177,Members Church of God International,Sumilang
21-00540,Female,16,BSED-ENG,Public,Single,114871,Roman Catholic,Kapasigan
21-00541,Male,23,BSBA,Public,Living with Partner,64414,Members Church of God International,Cainta
21-00542,Male,29,BSED-MATH,Public,Widower,120554,Methodist,Santo Tomas
21-00543,Female,26,BSN,Private,Married,46513,Protestant/Pentecostal,Cainta
21-00544,Male,33,BEED,Private,Single Parent,85222,Atheist,Rosario
21-00545,Female,18,BSA,Public,Married,14735,Born - Again Christian,Manggahan
21-00546,Female,33,BSHM,Public,Separated,92162,The Church of Jesus Christ of Latter-Day Saints,Buting
21-00547,Female,27,BSN,Public,Separated,38438,Seventh-Day Adventist,Teresa
21-00548,Female,32,BSN,Public,Married,36162,Jehovah's Witness,Catanduanes
21-00549,Female,19,BSA,Public,Separated,55002,No Religion,Palatiw
21-00550,Male,32,BSN,Public,Living with Partner,58776,The Church of Jesus Christ of Latter-Day Saints,Santolan
21-00551,Male,19,BEED,Public,Married,55962,Baptist,Kapitolyo
21-00552,Male,35,BEED,Private,Separated,63451,Protestant/Pentecostal,Catanduanes
21-00553,Male,22,BSECE,Private,Widower,88201,Protestant/Pentecostal,San Antonio
21-00554,Male,27,BEED,Public,Widower,102339,LDS Mormon,Santa Lucia
21-00555,Female,34,BSIT,Private,Single Parent,93224,Agnostic,San Joaquin
21-00556,Male,27,BEED,Private,Single Parent,133686,Methodist,San Antonio
21-00557,Female,25,ABPSYCH,Public,Single,126913,Undetermined,Santolan
21-00558,Female,30,BSBA,Public,Living with Partner,138409,The Church of Jesus Christ of Latter-Day Saints,Pineda
21-00559,Female,27,BSED-ENG,Private,Separated,37728,Agnostic,Ugong
21-00560,Female,32,ABPSYCH,Private,Widower,8680,Islam,Catanduanes
21-00561,Male,21,BSED-FIL,Public,Married,59447,Methodist,Cavite
21-00562,Male,30,BSED-FIL,Public,Married,99932,Seventh-Day Adventist,San Antonio
21-00563,Male,23,BSECE,Private,Living with Partner,125907,LDS Mormon,Santolan
21-00564,Female,29,BSED-ENG,Public,Married,81870,Members Church of God International,San Jose
21-00565,Female,16,BSCS,Public,Single,93544,Atheist,Santo Tomas
21-00566,Female,18,BSCS,Private,Widower,28094,Born - Again Christian,Palatiw
21-00567,Female,29,BSA,Public,Single,60016,Members Church of God International,Sumilang
21-00568,Female,32,BSHM,Private,Single Parent,134376,Baptist,Malinao
21-00569,Female,27,BSECE,Private,Married,100574,Protestant/Pentecostal,Cavite
21-00570,Female,17,BSCS,Private,Living with Partner,21372,Iglesia Ni Cristo,Sagad
21-00571,Male,33,ABPSYCH,Private,Living with Partner,34824,Aglipay,Santa Rosa
21-00572,Female,27,BSN,Private,Single Parent,134342,Jehovah's Witness,Cavite
21-00573,Male,33,BSCS,Public,Living with Partner,41399,Atheist,Pineda
21-00574,Male,33,BSECE,Public,Married,106525,Islam,Kapitolyo
21-00575,Male,25,BEED,Private,Separated,52256,World Mission Society Church of God,Teresa
21-00576,Female,20,BSCS,Private,Married,61936,World Mission Society Church of God,Ugong
21-00577,Female,35,BEED,Private,Single Parent,116590,LDS Mormon,San Jose
21-00578,Male,29,BEED,Public,Married,19030,Born - Again Christian,San Nicolas
21-00579,Male,22,BEED,Public,Widower,127222,Jehovah's Witness,Pinagbuhatan
21-00580,Male,27,BSECE,Private,Single Parent,109455,LDS Mormon,Sumilang
21-00581,Male,17,BSECE,Private,Separated,17238,World Mission Society Church of God,Pineda
21-00582,Male,24,ABPSYCH,Public,Single,12190,Protestant/Pentecostal,Rosario
21-00583,Male,26,BSN,Public,Living with Partner,56511,Members Church of God International,Catanduanes
