studentID,gender,age,course,feederSchoolType,civilStatus,familyMonthlyIncome,religion,barangay
21-00339,Male,25,BSIT,Public,Widower,33471,The Church of Jesus Christ of Latter-Day Saints,Kapasigan
21-00340,Female,27,BSIT,Public,Single,132095,Jehovah's Witness,Caniogan
21-00341,Female,26,BSCS,Private,Married,70768,World Mission Society Church of God,Antipolo
21-00342,Female,28,BSBA,Public,Separated,64271,Baptist,Pineda
21-00343,Female,30,ABPSYCH,Private,Living with Partner,100843,No Religion,San Miguel
21-00344,Male,28,BSED-MATH,Private,Separated,88905,Protestant/Pentecostal,Kapasigan
21-00345,Female,30,BSED-FIL,Public,Living with Partner,110381,Seventh-Day Adventist,Manggahan
21-00346,Male,35,BSBA,Private,Married,30896,Islam,Buting
21-00347,Male,31,BSN,Public,Married,24861,Methodist,Taytay
21-00348,Male,31,BEED,Public,Single Parent,137532,Undetermined,Manggahan
21-00349,Male,35,BSIT,Public,Married,56951,Seventh-Day Adventist,Pinagbuhatan
21-00350,Female,31,BSN,Private,Widower,82701,World Mission Society Church of God,Santa Cruz
21-00351,Female,24,BSCS,Private,Single,138067,Undetermined,Taytay
21-00352,Female,34,BSED-FIL,Public,Widower,84134,Islam,Pateros
21-00353,Male,27,BSED-MATH,Private,Separated,133139,LDS Mormon,Sagad
21-00354,Female,30,BSA,Private,Widower,11995,The Church of Jesus Christ of Latter-Day Saints,Antipolo
21-00355,Female,18,BSED-ENG,Private,Separated,136253,Born - Again Christian,Cavite
21-00356,Female,25,BSECE,Public,Married,42383,Undetermined,Cainta
21-00357,Male,24,BSBA,Private,Married,139609,LDS Mormon,Manggahan
21-00358,Male,28,BSA,Public,Living with Partner,131180,Undetermined,Maybunga
21-00359,Male,31,BSED-ENG,Private,Married,71678,World Mission Society Church of God,Manggahan
21-00360,Female,19,BSED-MATH,Public,Married,118760,Protestant/Pentecostal,San Antonio
21-00361,Male,20,BSA,Private,Widower,70755,The Church of Jesus Christ of Latter-Day Saints,Sagad
21-00362,Male,27,BSA,Public,Living with Partner,117762,No Religion,Teresa
21-00363,Female,19,BSN,Public,Single,41151,Born - Again Christian,Santa Lucia
21-00364,Male,33,ABPSYCH,Public,Single Parent,75207,World Mission Society Church of God,Dela Paz
21-00365,Female,19,BSHM,Private,Married,137960,Iglesia Ni Cristo,Santo Tomas
21-00366,Female,33,BSECE,Private,Separated,49587,Aglipay,Buting
21-00367,Female,31,BSBA,Public,Single Parent,129384,Jehovah's Witness,Taytay
21-00368,Female,21,BSECE,Private,Married,118947,No Religion,Oranbo
21-00369,Female,21,BSED-ENG,Public,Separated,103483,Atheist,Binangonan
21-00370,Male,24,BSN,Public,Married,32613,World Mission Society Church of God,Sagad
21-00371,Female,16,BSECE,Public,Single Parent,21608,Iglesia Ni Cristo,Rosario
21-00372,Male,25,BSA,Private,Single Parent,115571,Islam,"Montalban, Rizal"
21-00373,Female,22,BSED-FIL,Private,Single,111893,World Mission Society Church of God,Maybunga
21-00374,Female,33,BSBA,Public,Living with Partner,116445,Undetermined,Caniogan
21-00375,Female,18,BSHM,Private,Single,55784,No Religion,San Nicolas
21-00376,Female,20,BSED-MATH,Public,Married,107226,Undetermined,Palatiw
21-00377,Female,34,BSED-FIL,Public,Living with Partner,136014,Islam,Kapasigan
21-00378,Female,35,BSBA,Public,Single,20933,LDS Mormon,Buting
21-00379,Female,22,BSIT,Public,Single Parent,79249,Agnostic,Rosario
21-00380,Male,21,BEED,Private,Married,12421,Jehovah's Witness,Oranbo
21-00381,Female,23,BSIT,Private,Separated,45600,Agnostic,Mandaluyong City
21-00382,Female,24,BSA,Private,Single,63393,Born - Again Christian,Bulacan
21-00383,Male,31,BSA,Private,Separated,37353,Undetermined,Teresa
21-00384,Male,24,BSECE,Public,Single,135799,The Church of Jesus Christ of Latter-Day Saints,Binangonan
21-00385,Female,24,ABPSYCH,Public,Single,62425,Baptist,Pineda
21-00386,Female,21,BSED-FIL,Public,Separated,40132,Baptist,Bagong Ilog
21-00387,Female,18,BSN,Private,Living with Partner,17507,Roman Catholic,Cainta
21-00388,Female,19,BSED-FIL,Private,Single Parent,82903,Roman Catholic,Marikina City
21-00389,Female,26,BSIT,Public,Single Parent,94598,The Church of Jesus Christ of Latter-Day Saints,Kapitolyo
21-00390,Male,22,BSN,Public,Widower,79391,Methodist,Maybunga
21-00391,Female,31,BSED-MATH,Private,Single,139185,LDS Mormon,Santa Cruz
21-00392,Female,27,BSHM,Private,Living with Partner,55300,Undetermined,Caniogan
21-00393,Female,21,BSED-MATH,Public,Single,58231,Methodist,Bulacan
21-00394,Male,24,ABPSYCH,Private,Widower,131050,Seventh-Day Adventist,Sumilang
21-00395,Female,17,BEED,Public,Single Parent,97845,Protestant/Pentecostal,Palatiw
21-00396,Female,27,BSCS,Private,Single,22281,Members Church of God International,Kapasigan
21-00397,Female,29,BSA,Public,Widower,46158,The Church of Jesus Christ of Latter-Day Saints,San Miguel
21-00398,Male,25,BSBA,Public,Living with Partner,49177,Born - Again Christian,Caniogan
21-00399,Female,24,BSN,Public,Married,94146,Methodist,Cavite
21-00400,Female,25,BSED-MATH,Public,Married,82871,Aglipay,Bulacan
21-00401,Female,22,BSIT,Private,Single,112390,Members Church of God International,Catanduanes
21-00402,Female,24,BSED-FIL,Public,Single Parent,56562,Islam,Mandaluyong City
21-00403,Female,24,BSHM,Private,Married,88254,The Church of Jesus Christ of Latter-Day Saints,Manggahan
21-00404,Female,24,BSHM,Public,Married,12748,Protestant/Pentecostal,Pineda
21-00405,Female,20,BSECE,Private,Married,100537,Agnostic,Kapitolyo
21-00406,Female,21,BSN,Private,Living with Partner,83984,Seventh-Day Adventist,Taytay
21-00407,Female,22,BSBA,Public,Single,22909,Aglipay,Palatiw
21-00408,Male,35,BSHM,Public,Separated,33300,World Mission Society Church of God,Taytay
21-00409,Male,19,BSHM,Public,Married,74803,Methodist,Dela Paz
21-00410,Female,28,BSECE,Public,Married,24347,LDS Mormon,San Miguel
21-00411,Female,33,BSED-FIL,Private,Single Parent,111773,Jehovah's Witness,Bagong Katipunan
21-00412,Female,17,BSECE,Private,Single,31572,Atheist,Santa Lucia
21-00413,Female,26,BSECE,Public,Widower,71608,Members Church of God International,Bambang
21-00414,Female,24,BSED-FIL,Private,Separated,111893,Baptist,Santa Lucia
21-00415,Male,24,ABPSYCH,Public,Separated,132984,Roman Catholic,San Miguel
21-00416,Male,32,BSCS,Public,Living with Partner,61481,Baptist,Palatiw
21-00417,Male,29,BSA,Private,Single Parent,24715,Iglesia Ni Cristo,Marikina City
21-00418,Male,30,BSN,Private,Widower,22437,Aglipay,Santa Cruz
21-00419,Male,19,BSIT,Private,Married,39087,Jehovah's Witness,Quezon City
21-00420,Male,18,BSBA,Private,Single,96934,Jehovah's Witness,Caniogan
21-00421,Female,29,BSIT,Public,Widower,50859,World Mission Society Church of God,San Miguel
21-00422,Female,34,BSED-MATH,Public,Living with Partner,20116,Iglesia Ni Cristo,Pineda
21-00423,Female,32,BSBA,Public,Living with Partner,131155,Iglesia Ni Cristo,Binangonan
21-00424,Female,19,BSHM,Public,Single,106524,Seventh-Day Adventist,Dela Paz
21-00425,Female,21,BSED-FIL,Private,Widower,26909,Roman Catholic,Caniogan
21-00426,Male,30,BSBA,Public,Married,82678,No Religion,Antipolo
21-00427,Female,16,ABPSYCH,Private,Single Parent,121685,Agnostic,Cavite
21-00428,Female,19,BSBA,Private,Living with Partner,53431,No Religion,Santa Lucia
21-00429,Male,23,BSA,Public,Separated,130341,Seventh-Day Adventist,Antipolo
21-00430,Female,25,BSED-MATH,Private,Married,29584,Undetermined,Santa Lucia
21-00431,Male,19,BSA,Public,Widower,67650,Aglipay,Quezon City
21-00432,Male,34,BSA,Public,Widower,17570,Protestant/Pentecostal,Santo Tomas
21-00433,Female,23,BSED-ENG,Private,Separated,30331,Roman Catholic,Dela Paz
21-00434,Male,29,BSBA,Public,Single,112531,Seventh-Day Adventist,Mandaluyong City
21-00435,Female,27,BSBA,Private,Living with Partner,88808,Members Church of God International,Cainta
21-00436,Female,19,BSECE,Private,Widower,77424,Seventh-Day Adventist,Bambang
21-00437,Female,24,BSA,Public,Widower,30231,World Mission Society Church of God,Bambang
21-00438,Male,31,BSECE,Private,Married,134342,Members Church of God International,Bagong Ilog
21-00439,Male,22,BSIT,Private,Married,38001,No Religion,San Nicolas
21-00440,Female,29,BSED-ENG,Private,Separated,29804,World Mission Society Church of God,Santa Lucia
21-00441,Male,19,BSED-MATH,Private,Widower,44883,Baptist,Pineda
21-00442,Female,25,BSHM,Private,Widower,60819,Islam,San Joaquin
21-00443,Male,23,BSECE,Private,Single,38266,Members Church of God International,Bagong Katipunan
21-00444,Male,22,BSA,Private,Single Parent,20910,Baptist,Mandaluyong City
21-00445,Male,26,BSCS,Private,Single,70763,Roman Catholic,Bambang
21-00446,Male,30,BSN,Private,Single Parent,57307,Iglesia Ni Cristo,Mandaluyong City
21-00447,Female,22,BSED-ENG,Private,Living with Partner,22450,Roman Catholic,Santo Tomas
21-00448,Female,25,BEED,Public,Widower,17021,Undetermined,Bagong Ilog
21-00449,Male,18,BSA,Private,Widower,34838,Seventh-Day Adventist,Sumilang
21-00450,Female,18,BSIT,Public,Living with Partner,111414,The Church of Jesus Christ of Latter-Day Saints,Marikina City
21-00451,Female,19,ABPSYCH,Private,Single Parent,43565,Seventh-Day Adventist,Antipolo
21-00452,Female,17,BSIT,Public,Single,129938,Jehovah's Witness,Santa Lucia
21-00453,Female,32,BSIT,Public,Widower,48835,Baptist,Santo Tomas
21-00454,Female,33,BSECE,Private,Married,18545,Roman Catholic,Malinao
21-00455,Male,27,BSIT,Public,Living with Partner,48737,Iglesia Ni Cristo,Rosario
21-00456,Male,19,BSBA,Public,Widower,31766,World Mission Society Church of God,Santa Rosa
21-00457,Female,30,BSED-MATH,Private,Living with Partner,135463,World Mission Society Church of God,Antipolo
21-00458,Female,22,BSED-MATH,Private,Single Parent,130622,No Religion,Pateros
21-00459,Female,22,BEED,Private,Separated,89626,Seventh-Day Adventist,Palatiw
21-00460,Male,32,BSCS,Public,Living with Partner,34101,Iglesia Ni Cristo,Santa Cruz
21-00461,Male,17,BSBA,Public,Separated,50792,Agnostic,Marikina City
21-00462,Male,29,BSA,Private,Widower,128180,Islam,Binangonan
21-00463,Female,17,BSA,Private,Widower,77739,Protestant/Pentecostal,Buting
21-00464,Female,16,BSBA,Private,Married,124147,The Church of Jesus Christ of Latter-Day Saints,Santa Lucia
21-00465,Female,33,BSHM,Private,Widower,35085,Roman Catholic,Pateros
21-00466,Male,25,BSECE,Public,Separated,132178,Islam,Marikina City
21-00467,Male,26,BSECE,Public,Separated,26623,Born - Again Christian,Sagad
21-00468,Female,27,BSED-MATH,Public,Married,124005,Seventh-Day Adventist,San Joaquin
21-00469,Male,31,BSA,Private,Widower,17384,Seventh-Day Adventist,Pateros
21-00470,Female,25,BSA,Private,Married,53771,Iglesia Ni Cristo,San Nicolas
21-00471,Male,35,BSIT,Public,Separated,19258,Seventh-Day Adventist,Malinao
21-00472,Female,23,BSIT,Private,Living with Partner,131130,Jehovah's Witness,Cavite
21-00473,Female,31,BSA,Public,Single Parent,38021,LDS Mormon,Kapasigan
21-00474,Male,22,BSHM,Public,Living with Partner,113096,Iglesia Ni Cristo,Santolan
21-00475,Male,35,ABPSYCH,Private,Living with Partner,11835,Seventh-Day Adventist,Pineda
21-00476,Female,16,ABPSYCH,Private,Living with Partner,31008,Iglesia Ni Cristo,San Antonio
21-00477,Male,19,BSA,Public,Single,138925,No Religion,Pateros
21-00478,Female,20,BSED-FIL,Private,Single,68817,Undetermined,Catanduanes
21-00479,Male,17,BEED,Private,Separated,53691,LDS Mormon,"Montalban, Rizal"
21-00480,Female,20,BSECE,Private,Married,89461,Protestant/Pentecostal,Santa Lucia
21-00481,Female,35,BSIT,Public,Widower,112440,LDS Mormon,Sumilang
21-00482,Male,20,ABPSYCH,Public,Married,56553,LDS Mormon,Oranbo
21-00483,Male,17,BEED,Public,Separated,108881,Jehovah's Witness,Kapasigan
21-00484,Male,24,BSECE,Public,Single Parent,8664,Atheist,Cavite
21-00485,Female,32,BSED-ENG,Private,Separated,112461,Atheist,Palatiw
21-00486,Male,32,BSCS,Private,Living with Partner,119561,The Church of Jesus Christ of Latter-Day Saints,Pateros
21-00487,Female,30,BSCS,Public,Single,24786,Protestant/Pentecostal,Buting
21-00488,Male,22,BSBA,Public,Single,14908,Roman Catholic,Sagad
21-00489,Female,20,BSBA,Public,Single,38461,Baptist,Buting
21-00490,Male,16,BSA,Private,Widower,104493,No Religion,Santolan
21-00491,Female,29,BSECE,Public,Single,104464,Seventh-Day Adventist,Bambang
21-00492,Female,17,BSIT,Public,Living with Partner,134465,Undetermined,Quezon City
21-00493,Female,16,BSED-ENG,Private,Separated,116541,Islam,Santa Rosa
21-00494,Male,28,BSED-MATH,Public,Married,87273,Aglipay,Cainta
21-00495,Male,34,BSHM,Private,Single,59904,Agnostic,Pineda
21-00496,Female,27,ABPSYCH,Public,Widower,49724,Methodist,San Jose
21-00497,Female,27,BSBA,Public,Single,10027,Methodist,Kapitolyo
21-00498,Female,17,BSECE,Private,Widower,66516,Born - Again Christian,Mandaluyong City
21-00499,Female,20,BSED-MATH,Public,Married,28704,Methodist,Bagong Katipunan
21-00500,Male,26,BSCS,Public,Separated,59005,Agnostic,Antipolo
21-00501,Male,34,BSECE,Private,Separated,121322,Baptist,Rosario
21-00502,Male,28,BSED-ENG,Private,Single Parent,13239,Agnostic,Sagad
21-00503,Male,23,BEED,Public,Separated,124809,Undetermined,Bagong Katipunan
21-00504,Male,30,BEED,Public,Single,23697,World Mission Society Church of God,Quezon City
21-00505,Male,29,BSED-ENG,Public,Living with Partner,66127,Islam,Binangonan
21-00506,Female,25,ABPSYCH,Public,Single Parent,72279,Baptist,Pinagbuhatan
21-00507,Female,34,BSED-FIL,Public,Single Parent,43347,World Mission Society Church of God,Teresa
21-00508,Male,35,BSIT,Private,Single Parent,128661,Roman Catholic,Pateros
21-00509,Male,34,BSA,Private,Living with Partner,19650,Roman Catholic,Taytay
21-00510,Female,34,BSED-MATH,Private,Separated,26307,Atheist,Santa Lucia
21-00511,Male,18,BSBA,Public,Separated,88080,Islam,Sagad
21-00512,Female,24,BSA,Private,Single Parent,73837,Protestant/Pentecostal,Pateros
21-00513,Male,20,BSED-ENG,Public,Separated,74035,Iglesia Ni Cristo,Caniogan
21-00514,Male,28,BSECE,Private,Widower,59660,The Church of Jesus Christ of Latter-Day Saints,San Nicolas
21-00515,Female,32,BSA,Private,Single Parent,135280,Born - Again Christian,San Nicolas
21-00516,Male,17,BEED,Public,Single Parent,51698,Iglesia Ni Cristo,Malinao
21-00517,Male,27,ABPSYCH,Private,Widower,138773,Jehovah's Witness,San Nicolas
21-00518,Female,18,BSED-MATH,Public,Single,100407,Atheist,Catanduanes
21-00519,Male,20,ABPSYCH,Public,Single,128340,Methodist,Kapasigan
21-00520,Male,17,BSIT,Public,Married,129164,Baptist,San Antonio
21-00521,Male,34,BSA,Public,Separated,47518,No Religion,Palatiw
21-00522,Female,22,BSBA,Private,Living with Partner,57952,Roman Catholic,Catanduanes
21-00523,Male,31,BSA,Public,Single,106780,Agnostic,Pineda
21-00524,Female,35,BSBA,Public,Widower,81759,Atheist,Pineda
21-00525,Female,22,BEED,Public,Widower,33037,No Religion,Pinagbuhatan
21-00526,Female,16,BSED-MATH,Private,Married,116046,The Church of Jesus Christ of Latter-Day Saints,Antipolo
21-00527,Female,22,BSCS,Private,Single,126483,No Religion,Pinagbuhatan
21-00528,Male,28,BSA,Private,Living with Partner,43911,Islam,Pateros
21-00529,Female,30,BSED-ENG,Private,Married,80685,Iglesia Ni Cristo,Manggahan
21-00530,Female,19,BSN,Private,Widower,21355,Aglipay,San Joaquin
21-00531,Male,20,BSED-ENG,Public,Living with Partner,138290,Agnostic,Buting
21-00532,Male,26,BSCS,Public,Widower,20134,Protestant/Pentecostal,Santa Cruz
21-00533,Male,23,BSED-MATH,Private,Separated,138559,Agnostic,Santolan
21-00534,Male,22,BSCS,Public,Separated,77206,Islam,Santa Cruz
21-00535,Female,20,BSCS,Private,Single Parent,15778,Aglipay,Marikina City
21-00536,Male,33,ABPSYCH,Private,Single,25583,No Religion,Bagong Katipunan
21-00537,Male,26,BSED-FIL,Public,Single Parent,116577,Undetermined,Antipolo
21-00538,Female,23,BSED-ENG,Public,Widower,43659,LDS Mormon,Pateros
21-00539,Female,29,ABPSYCH,Private,Widower,131643,LDS Mormon,Dela Paz
21-00540,Female,35,BSECE,Private,Widower,51018,Roman Catholic,Palatiw
21-00541,Female,18,BSHM,Public,Single,125378,The Church of Jesus Christ of Latter-Day Saints,Sumilang
21-00542,Male,21,BSHM,Public,Married,95938,World Mission Society Church of God,Bagong Katipunan
21-00543,Male,16,BEED,Public,Married,17719,World Mission Society Church of God,Santolan
21-00544,Female,26,BSBA,Public,Single Parent,59273,Methodist,Sagad
21-00545,Female,33,BSHM,Public,Single,80425,Undetermined,Maybunga
21-00546,Male,20,BSECE,Public,Living with Partner,107108,Methodist,San Joaquin
21-00547,Female,34,BSBA,Public,Single Parent,80274,Roman Catholic,Manggahan
21-00548,Male,32,BEED,Public,Single,123349,Roman Catholic,Palatiw
21-00549,Female,22,BEED,Private,Single Parent,31223,Agnostic,Cavite
21-00550,Female,35,BSIT,Public,Married,25911,Born - Again Christian,Pateros
21-00551,Female,35,BSIT,Private,Living with Partner,95002,The Church of Jesus Christ of Latter-Day Saints,Bulacan
21-00552,Female,17,BSECE,Public,Separated,74299,Aglipay,Kalawaan
21-00553,Female,17,BSED-FIL,Private,Widower,92849,Undetermined,Marikina City
21-00554,Male,23,ABPSYCH,Private,Separated,18237,Seventh-Day Adventist,Santa Rosa
21-00555,Female,19,BSED-MATH,Public,Single Parent,35071,Protestant/Pentecostal,Santa Rosa
21-00556,Female,32,ABPSYCH,Public,Separated,122768,Undetermined,Kapasigan
21-00557,Female,27,BSED-ENG,Public,Widower,112606,Roman Catholic,"Montalban, Rizal"
21-00558,Male,26,BSCS,Private,Living with Partner,66915,Methodist,Pateros
21-00559,Female,20,BSA,Private,Separated,137673,Atheist,Marikina City
21-00560,Male,31,BSA,Public,Widower,101725,Members Church of God International,Teresa
21-00561,Male,22,BSHM,Public,Living with Partner,133772,Jehovah's Witness,Santo Tomas
21-00562,Female,28,BSECE,Private,Single Parent,13389,Born - Again Christian,Buting
21-00563,Female,31,BSED-MATH,Private,Married,24883,Atheist,Santolan
21-00564,Female,22,BSED-ENG,Public,Single,80244,Jehovah's Witness,Pineda
21-00565,Female,20,BSECE,Private,Widower,47093,Jehovah's Witness,Catanduanes
21-00566,Male,27,BSED-ENG,Private,Single Parent,43313,LDS Mormon,San Antonio
21-00567,Male,17,ABPSYCH,Public,Separated,132418,World Mission Society Church of God,Sumilang
21-00568,Male,30,BSA,Private,Married,123554,Roman Catholic,San Nicolas
21-00569,Male,18,BSECE,Private,Living with Partner,27913,LDS Mormon,Bulacan
21-00570,Female,33,BSA,Private,Married,51768,LDS Mormon,Santo Tomas
21-00571,Male,31,BSED-FIL,Private,Separated,124306,World Mission Society Church of God,"Montalban, Rizal"
21-00572,Male,17,BSED-FIL,Private,Living with Partner,133083,Baptist,Kapasigan
21-00573,Male,26,BSHM,Public,Separated,11474,Seventh-Day Adventist,San Nicolas
21-00574,Female,23,BSED-MATH,Public,Separated,110090,No Religion,Ugong
21-00575,Male,26,BSBA,Private,Widower,111318,Roman Catholic,Caniogan
21-00576,Female,28,BSECE,Private,Widower,25014,Agnostic,Buting
21-00577,Female,32,BSHM,Public,Living with Partner,64804,World Mission Society Church of God,Cainta
21-00578,Male,35,BEED,Private,Living with Partner,11083,No Religion,Taguig City
21-00579,Female,24,ABPSYCH,Public,Widower,10618,Agnostic,Ugong
21-00580,Male,21,BSN,Private,Single Parent,131744,Seventh-Day Adventist,Kapasigan
21-00581,Female,23,BSECE,Private,Single,40614,Undetermined,"Montalban, Rizal"
21-00582,Male,20,BSED-MATH,Private,Widower,78142,Baptist,Taytay
21-00583,Male,28,BSBA,Private,Single,47153,No Religion,Sagad
21-00584,Female,17,BSN,Public,Separated,47158,LDS Mormon,Mandaluyong City
21-00585,Female,34,BSIT,Public,Separated,86098,Baptist,San Miguel
